Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;8;0;10;;C1,C2,C3,C4,C5,C6,C7,C8,C9,CJA,;
1;8;1;8;navigateur bn:00013447n,;C2,C3,C5,C6,C7,C8,C9,CJA,;
2;6;1;6;donnée bn:00025314n,;C2,C3,C4,C5,C7,CJA,;
3;6;1;6;concerner bn:00083240v,;C3,C4,C5,C6,C7,CJA,;
4;8;1;8;fois bn:00032768n,;C1,C2,C3,C5,C6,C7,C9,CJA,;
5;5;1;5;nombre bn:00058285n,;C4,C5,C7,C8,CJA,;
6;7;1;7;text bn:14981519n,;C1,C2,C3,C4,C5,C6,CJA,;
7;7;1;8;fermeture bn:16858148n,;C1,C3,C4,C5,C6,C8,C9,CJA,;
8;6;1;6;programmation bn:00021493n,;C1,C2,C4,C5,C6,C9,;
9;6;1;7;méthode bn:01641329n,;C2,C4,C5,C6,C7,C8,C9,;
10;7;2;7;navigateur bn:00013447n,fois bn:00032768n,;C2,C3,C5,C6,C7,C9,CJA,;
11;4;2;4;navigateur bn:00013447n,nombre bn:00058285n,;C5,C7,C8,CJA,;
12;7;2;7;navigateur bn:00013447n,méthode post bn:00045088n,;C2,C3,C6,C7,C8,C9,CJA,;
13;6;2;6;navigateur bn:00013447n,fermeture bn:16858148n,;C3,C5,C6,C8,C9,CJA,;
14;6;2;6;navigateur bn:00013447n,méthode bn:01641329n,;C2,C5,C6,C7,C8,C9,;
15;7;2;7;serveur web bn:02705179n,foreach bn:03463379n,;C2,C3,C4,C5,C6,C9,CJA,;
16;4;2;4;donnée bn:00025314n,méthode bn:01641329n,;C2,C4,C5,C7,;
17;5;2;5;php bn:01753580n,fermeture bn:16858148n,;C1,C3,C4,C6,C9,;
18;6;2;6;java bn:00048043n,fois bn:00032768n,;C1,C2,C3,C5,C6,C7,;
19;4;2;4;concerner bn:00083240v,méthode bn:01641329n,;C4,C5,C6,C7,;
20;6;2;6;commentaire bn:00020978n,fermeture bn:16858148n,;C1,C3,C4,C5,C8,C9,;
21;5;2;5;délimiter bn:00086464v,fermeture bn:16858148n,;C3,C4,C6,C8,CJA,;
22;6;2;6;fois bn:00032768n,text bn:14981519n,;C1,C2,C3,C5,C6,CJA,;
23;6;2;6;fois bn:00032768n,case bn:04777941n,;C1,C2,C3,C6,C9,CJA,;
24;6;2;6;fois bn:00032768n,fermeture bn:16858148n,;C1,C3,C5,C6,C9,CJA,;
25;5;2;5;fois bn:00032768n,programmation bn:00021493n,;C1,C2,C5,C6,C9,;
26;6;2;6;url bn:00079080n,fermeture bn:16858148n,;C1,C3,C4,C5,C9,CJA,;
27;4;2;4;nombre bn:00058285n,fermeture bn:16858148n,;C4,C5,C8,CJA,;
28;4;2;4;nombre bn:00058285n,méthode bn:01641329n,;C4,C5,C7,C8,;
29;6;2;6;text bn:14981519n,fermeture bn:16858148n,;C1,C3,C4,C5,C6,CJA,;
30;5;2;5;text bn:14981519n,programmation bn:00021493n,;C1,C2,C4,C5,C6,;
31;6;2;6;langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C5,C8,C9,CJA,;
32;5;2;5;fermeture bn:16858148n,programmation bn:00021493n,;C1,C4,C5,C6,C9,;
33;5;2;5;fermeture bn:16858148n,méthode bn:01641329n,;C4,C5,C6,C8,C9,;
34;5;3;5;page web bn:00080778n,navigateur bn:00013447n,fermeture bn:16858148n,;C3,C5,C6,C8,CJA,;
35;5;3;5;navigateur bn:00013447n,donnée bn:00025314n,fois bn:00032768n,;C2,C3,C5,C7,CJA,;
36;5;3;5;navigateur bn:00013447n,java bn:00048043n,fois bn:00032768n,;C2,C3,C5,C6,C7,;
37;6;3;6;navigateur bn:00013447n,texte bn:00076732n,fois bn:00032768n,;C3,C5,C6,C7,C9,CJA,;
38;6;3;6;navigateur bn:00013447n,fois bn:00032768n,méthode post bn:00045088n,;C2,C3,C6,C7,C9,CJA,;
39;5;3;5;navigateur bn:00013447n,fois bn:00032768n,méthode bn:01641329n,;C2,C5,C6,C7,C9,;
40;3;3;3;navigateur bn:00013447n,nombre bn:00058285n,méthode post bn:00045088n,;C7,C8,CJA,;
41;3;3;3;navigateur bn:00013447n,nombre bn:00058285n,méthode bn:01641329n,;C5,C7,C8,;
42;5;3;5;navigateur bn:00013447n,langage bn:00049910n,fermeture bn:16858148n,;C3,C5,C8,C9,CJA,;
43;5;3;5;navigateur bn:00013447n,méthode post bn:00045088n,fermeture bn:16858148n,;C3,C6,C8,C9,CJA,;
44;5;3;5;navigateur bn:00013447n,méthode post bn:00045088n,méthode bn:01641329n,;C2,C6,C7,C8,C9,;
45;4;3;4;navigateur bn:00013447n,fermeture bn:16858148n,méthode bn:01641329n,;C5,C6,C8,C9,;
46;4;3;4;serveur web bn:02705179n,foreach bn:03463379n,cle bn:04756252n,;C2,C3,C4,C9,;
47;5;3;5;base de donnée bn:00025333n,donnée bn:00025314n,concerner bn:00083240v,;C3,C4,C5,C7,CJA,;
48;4;3;4;php bn:01753580n,text bn:14981519n,fermeture bn:16858148n,;C1,C3,C4,C6,;
49;5;3;5;java bn:00048043n,fois bn:00032768n,text bn:14981519n,;C1,C2,C3,C5,C6,;
50;5;3;5;commentaire bn:00020978n,url bn:00079080n,fermeture bn:16858148n,;C1,C3,C4,C5,C9,;
51;5;3;5;commentaire bn:00020978n,langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C5,C8,C9,;
52;5;3;5;commentaire bn:00020978n,personne bn:00046516n,fermeture bn:16858148n,;C3,C4,C5,C8,C9,;
53;3;3;3;délimiter bn:00086464v,nombre bn:00058285n,fermeture bn:16858148n,;C4,C8,CJA,;
54;3;3;3;délimiter bn:00086464v,fermeture bn:16858148n,méthode bn:01641329n,;C4,C6,C8,;
55;5;3;5;fois bn:00032768n,text bn:14981519n,case bn:04777941n,;C1,C2,C3,C6,CJA,;
56;5;3;5;fois bn:00032768n,text bn:14981519n,fermeture bn:16858148n,;C1,C3,C5,C6,CJA,;
57;5;3;5;fois bn:00032768n,text bn:14981519n,site bn:00047172n,;C1,C2,C3,C5,CJA,;
58;5;3;5;fois bn:00032768n,case bn:04777941n,fermeture bn:16858148n,;C1,C3,C6,C9,CJA,;
59;4;3;4;fois bn:00032768n,case bn:04777941n,programmation bn:00021493n,;C1,C2,C6,C9,;
60;4;3;4;fois bn:00032768n,fermeture bn:16858148n,programmation bn:00021493n,;C1,C5,C6,C9,;
61;5;3;5;url bn:00079080n,text bn:14981519n,fermeture bn:16858148n,;C1,C3,C4,C5,CJA,;
62;4;3;4;text bn:14981519n,fermeture bn:16858148n,programmation bn:00021493n,;C1,C4,C5,C6,;
63;4;4;4;page web bn:00080778n,navigateur bn:00013447n,langage bn:00049910n,fermeture bn:16858148n,;C3,C5,C8,CJA,;
64;3;4;3;page web bn:00080778n,navigateur bn:00013447n,fermeture bn:16858148n,méthode bn:01641329n,;C5,C6,C8,;
65;4;4;4;navigateur bn:00013447n,donnée bn:00025314n,java bn:00048043n,fois bn:00032768n,;C2,C3,C5,C7,;
66;4;4;4;navigateur bn:00013447n,donnée bn:00025314n,fois bn:00032768n,méthode post bn:00045088n,;C2,C3,C7,CJA,;
67;4;4;4;navigateur bn:00013447n,java bn:00048043n,fois bn:00032768n,méthode post bn:00045088n,;C2,C3,C6,C7,;
68;4;4;4;navigateur bn:00013447n,java bn:00048043n,fois bn:00032768n,méthode bn:01641329n,;C2,C5,C6,C7,;
69;5;4;5;navigateur bn:00013447n,texte bn:00076732n,fois bn:00032768n,méthode post bn:00045088n,;C3,C6,C7,C9,CJA,;
70;4;4;4;navigateur bn:00013447n,texte bn:00076732n,fois bn:00032768n,méthode bn:01641329n,;C5,C6,C7,C9,;
71;4;4;4;navigateur bn:00013447n,fois bn:00032768n,méthode post bn:00045088n,méthode bn:01641329n,;C2,C6,C7,C9,;
72;2;4;2;navigateur bn:00013447n,nombre bn:00058285n,méthode post bn:00045088n,méthode bn:01641329n,;C7,C8,;
73;4;4;4;navigateur bn:00013447n,langage bn:00049910n,méthode post bn:00045088n,fermeture bn:16858148n,;C3,C8,C9,CJA,;
74;3;4;3;navigateur bn:00013447n,méthode post bn:00045088n,fermeture bn:16858148n,méthode bn:01641329n,;C6,C8,C9,;
75;6;4;6;serveur web bn:02705179n,text bn:14981519n,foreach bn:03463379n,mot bn:00081546n,;C2,C3,C4,C5,C6,CJA,;
