Objects;Weight
page web statiques bn:03576307n;0.00677966
disque dur bn:00073359n;0.0271186
client serveur bn:03496583n;0.0542373
ensemble bn:00114766r;0.00677966
javascript bn:00055423n;0.345763
perl bn:01723165n;0.105085
python bn:01713224n;0.0542373
code source bn:00072947n;0.0542373
fichier texte bn:00028018n;0.430508
mise en forme bn:01681906n;0.0271186
affichage bn:00010421n;0.752542
gras bn:00011848n;0.0271186
chemin bn:03131414n;0.0542373
lien hypertextes bn:00045513n;0.274576
textuels bn:00111786a;0.00677966
page web dynamique bn:00937946n;0.0135593
champ de saisie bn:03113401n;0.101695
size bn:03645138n;0.0983051
vide bn:00087578v;0.0135593
liste déroulante bn:00028831n;0.0271186
sélectionner bn:00084931v;0.0271186
déclencher bn:00082306v;0.0135593
réinitialisation bn:00067306n;0.0135593
langage impératif bn:01246770n;0.00677966
impératif bn:00104644a;0.0135593
affectation bn:02806034n;0.149153
booléen bn:00294693n;0.220339
réalité bn:00066414n;0.0135593
concatène bn:00085508v;0.00677966
addition bn:00001296n;0.0542373
soustraction bn:00055233n;0.0542373
multiplié bn:00090977v;0.00677966
modulo bn:00553864n;0.0542373
égalité bn:00031284n;0.0271186
logiques bn:00051845n;0.657627
syntaxe bn:00062118n;0.366102
prenom bn:15996005n;0.149153
structure de contrôle bn:00047734n;0.345763
définition bn:00025928n;0.366102
initialiser bn:00089742v;0.271186
dépendre bn:00086606v;0.0542373
passwd bn:14874750n;0.0135593
phase bn:00061898n;0.0542373
être utile bn:00085368v;0.0542373
boucle while bn:03237310n;0.0542373
euro bn:00031888n;0.0135593
etc bn:00114282r;0.108475
détruire bn:00084204v;0.0271186
second bn:00105773a;0.0271186
ordinateur bn:00021464n;0.0271186
université de rouen bn:00601230n;0.00677966
langage de programmation bn:00064652n;0.189831
évolué bn:00084199v;0.00677966
crée bn:00086008v;0.0135593
serveur bn:00044916n;0.101695
manuel bn:00099315a;0.00677966
français bn:00103321a;0.00677966
attention bn:00007020n;0.0542373
faute de frappe bn:00031482n;0.0135593
entiers bn:00047009n;0.169492
3.14 bn:00062194n;0.0271186
printf bn:03243783n;0.0542373
comparaison bn:00021304n;0.0983051
switch bn:01071927n;0.250847
expr bn:03120209n;0.00677966
spécifique bn:00111003a;0.00677966
inverse bn:00056301n;0.00677966
trie bn:02479296n;0.00677966
concaténation bn:03489514n;0.105085
accès bn:00000759n;0.00677966
strcmp bn:13958358n;0.0135593
trim bn:00074703n;0.108475
occurence bn:00047732n;0.00677966
décompte bn:00086432v;0.0271186
valeur de retour bn:03828774n;0.0542373
passage par référence bn:14985956n;0.0271186
traiter bn:00092034v;0.00677966
navigation bn:00057073n;0.0135593
rouen bn:03268781n;0.00677966
code postal bn:00063770n;0.0135593
mot de passe bn:00023218n;0.0542373
rows bn:03611246n;0.0271186
bouton radio bn:03157702n;0.0135593
radio bn:00065899n;0.0542373
multiple bn:00056285n;0.0135593
touche ctrl bn:00020947n;0.00677966
transfert de fichier bn:03563534n;0.00677966
fread bn:13825823n;0.0271186
fin de fichier bn:02781064n;0.0135593
existence bn:00009676n;0.0271186
carte d’identité bn:00015915n;0.00677966
mémoire vive bn:00066091n;0.00677966
vouloir bn:00095629v;0.108475
session bn:03751534n;0.00677966
temps bn:00077270n;0.298305
généralement bn:00114778r;0.0135593
min bn:00055094n;0.0135593
correct bn:00100490a;0.0271186
exe bn:14503132n;0.00677966
xhtml bn:01163644n;0.0135593
2.0 bn:00074217n;0.00677966
page bn:00060158n;0.00677966
base bn:00008786n;0.00677966
séparateur bn:03371342n;0.0135593
bloc bn:03098513n;0.0271186
portée bn:03460088n;0.00677966
supprimer bn:00087533v;0.00677966
précédence bn:01410322n;0.0135593
bits bn:00010731n;0.0271186
incrémentation bn:01936826n;0.0135593
opérateur logiques bn:00051853n;0.0271186
strftime bn:03338250n;0.0135593
phpmyadmin bn:03382496n;0.0271186
modifier bn:00003127n;0.00677966
numériques bn:00107651a;0.00677966
réels bn:00066395n;0.0271186
enum bn:02324948n;0.00677966
time bn:03389905n;0.0271186
sql bn:02266432n;0.108475
innodb bn:01067935n;0.0135593
fulltext bn:00508617n;0.00677966
séquence bn:00070574n;0.108475
fichier par bn:03318531n;0.00677966
sortie bn:01541423n;0.0135593
sortie standard bn:01496506n;0.0271186
ecriture bn:00081714n;0.108475
fermer bn:00085170v;0.0135593
système de fichiers bn:00034429n;0.00677966
comparer bn:00085450v;0.00677966
couleurs bn:00020726n;0.216949
rectangle bn:00066608n;0.00677966
polygones bn:00063423n;0.00677966
programmation objet bn:00058448n;0.0542373
héritage bn:00043822n;0.20678
polymorphisme bn:01974384n;0.0271186
self bn:03432485n;0.0271186
constructeurs bn:03834827n;0.20678
destructeur bn:01558988n;0.00677966
nouveauté bn:00049321n;0.00677966
sauvegarder bn:00093281v;0.0542373
inspirer bn:00084021v;0.00677966
langage c bn:00014377n;0.0542373
rasmus lerdorf bn:03232211n;0.0135593
site personnel bn:01605102n;0.00677966
interpreter bn:00047204n;0.0135593
contributeurs bn:04850445n;0.00677966
juin bn:00048592n;0.0135593
zeev suraski bn:00571154n;0.0135593
modulaire bn:00106842a;0.0135593
extensible bn:00102618a;0.00677966
supplémentaires bn:00111488a;0.0271186
manquer bn:00090161v;0.0135593
cohérente bn:00099970a;0.0271186
zend bn:03133191n;0.0135593
zend engine bn:01337536n;0.0135593
mai bn:00053941n;0.00677966
c++ bn:03586438n;0.108475
forum bn:14251420n;0.00677966
messagerie bn:00030257n;0.0135593
commerce électronique bn:00029344n;0.0135593
banque bn:00008364n;0.0271186
publication en ligne bn:01180578n;0.00677966
lamp bn:01708928n;0.0271186
linux bn:00051427n;0.0542373
incorporer bn:00089664v;0.00677966
semblant bn:00045960n;0.00677966
dédier bn:00085427v;0.00677966
lire bn:00066357n;0.216949
vitesse bn:00073258n;0.0135593
côté bn:00110607a;0.00677966
windows bn:00081305n;0.0542373
vbscript bn:02626435n;0.00677966
jscript bn:01995344n;0.00677966
activex bn:03829972n;0.00677966
portage bn:01430733n;0.00677966
plate-forme bn:00062900n;0.0135593
langage de programmation procédural bn:01706415n;0.0135593
procédural bn:00109049a;0.00677966
nécessaire bn:00107182a;0.0542373
unix bn:00079165n;0.0271186
mac bn:00052516n;0.0135593
distribution linux bn:01061442n;0.0135593
mode bn:00033729n;0.216949
répertoire personnel bn:02102310n;0.00677966
complexe bn:00100148a;0.0542373
uvre bn:00016278n;0.0542373
employer bn:00030616n;0.0135593
easyphp bn:14837849n;0.00677966
coloration syntaxique bn:02006707n;0.00677966
w3c bn:02673666n;0.0542373
css bn:00056944n;0.00677966
mozilla bn:01297088n;0.0135593
galeon bn:00496122n;0.00677966
konqueror bn:16498221n;0.00677966
compatibles bn:00100128a;0.0135593
bordélique bn:00110762a;0.00677966
